220
34 14
33 14
33 15
33 16
33 17
32 17
32 18
32 19
32 20
32 21
33 21
34 21
34 20
35 20
36 20
37 20
38 20
39 20
40 20
40 21
41 21
42 21
43 21
44 21
44 22
45 22
46 22
46 23
47 23
47 24
47 25
47 26
47 27
46 27
46 28
45 28
44 28
44 29
43 29
42 29
41 29
41 30
40 30
39 30
38 30
37 30
36 30
35 30
34 30
33 30
33 29
32 29
32 30
32 31
32 32
32 33
33 33
33 34
33 35
33 36
34 36
34 37
34 38
34 39
34 40
34 41
34 42
34 43
34 44
33 44
33 45
33 46
32 46
31 46
30 46
29 46
29 45
28 45
28 44
27 44
27 43
26 43
26 42
26 41
25 41
25 40
25 39
24 39
24 38
24 37
24 36
24 35
23 35
23 34
23 33
22 33
21 33
21 34
20 34
20 35
19 35
19 36
18 36
17 36
17 37
16 37
16 38
15 38
14 38
14 39
13 39
12 39
11 39
10 39
9 39
8 39
8 38
7 38
7 37
7 36
7 35
7 34
8 34
8 33
8 32
9 32
9 31
10 31
10 30
11 30
11 29
12 29
12 28
13 28
14 28
14 27
15 27
15 26
16 26
17 26
17 25
17 24
16 24
15 24
15 23
14 23
14 22
13 22
12 22
12 21
11 21
11 20
10 20
10 19
9 19
9 18
8 18
8 17
8 16
7 16
7 15
7 14
7 13
7 12
8 12
8 11
9 11
10 11
11 11
12 11
13 11
13 12
14 12
15 12
15 13
16 13
17 13
17 14
18 14
19 14
19 15
20 15
20 16
21 16
21 17
22 17
23 17
23 16
23 15
24 15
24 14
24 13
24 12
24 11
25 11
25 10
25 9
26 9
26 8
26 7
27 7
27 6
28 6
28 5
29 5
29 4
30 4
31 4
32 4
33 4
33 5
33 6
34 6
34 7
34 8
34 9
34 10
34 11
34 12
34 13
