85 31
84 32
83 32
82 32
81 33
80 34
79 34
78 35
77 36
76 36
75 37
74 37
73 37
73 38
72 39
71 40
70 40
69 41
68 41
67 42
66 43
65 43
64 44
63 44
62 45
61 46
60 46
59 47
58 48
57 48
56 48
55 49
55 50
54 51
53 51
52 51
51 51
50 52
49 52
48 53
47 53
46 54
45 54
44 54
43 55
42 55
41 55
40 55
39 55
38 55
37 55
37 56
37 57
36 58
35 59
35 60
35 61
35 62
36 62
37 63
38 62
39 62
39 61
40 60
41 60
42 61
43 61
44 62
45 63
45 64
45 65
44 66
43 66
42 67
41 68
42 68
43 69
44 69
45 69
46 69
47 69
48 69
49 68
50 68
51 67
52 66
52 65
52 64
52 63
52 62
52 61
53 60
53 59
54 58
55 57
56 56
57 55
58 54
59 54
60 54
61 53
62 52
63 51
64 50
65 50
66 49
67 49
68 48
69 47
70 47
71 46
72 46
72 45
72 44
73 43
74 43
75 43
76 42
77 42
78 41
79 40
80 40
81 39
82 38
83 37
84 37
85 36
86 36
87 35
87 34
88 33
88 32
87 31
86 31
85 31
