49 41
49 42
49 43
49 44
49 45
49 46
49 47
49 48
49 49
49 50
49 51
49 52
49 53
49 54
50 55
51 56
52 57
53 58
54 59
54 60
55 61
55 62
56 63
56 64
56 65
55 65
54 64
53 63
52 63
51 63
52 64
53 65
53 66
54 67
54 68
54 69
55 70
54 70
53 70
52 69
51 69
50 69
49 69
50 70
51 71
51 72
51 73
52 74
52 75
52 76
52 77
51 76
50 75
49 74
48 73
47 72
47 73
47 74
47 75
46 76
46 75
45 74
45 73
45 72
45 71
44 72
43 73
42 74
42 75
42 74
42 73
42 72
43 71
43 70
44 69
45 68
44 68
43 68
42 68
41 68
40 69
39 69
40 68
40 67
41 66
41 65
42 64
43 63
42 63
41 63
40 63
39 63
38 64
37 64
38 63
38 62
39 61
40 60
41 59
42 58
43 57
44 56
45 56
46 55
47 55
48 55
48 54
48 53
49 52
49 51
50 50
50 49
50 48
50 47
50 46
50 45
50 44
50 43
50 42
50 41
